,ncbi,organism,pubmed
1208,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000147795.3_ASM14779v3,smk,
1209,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000147775.3_ASM14777v3,smq,http://www.ncbi.nlm.nih.gov/pubmed/23431003
1210,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000218265.1_ASM21826v1,smx,http://www.ncbi.nlm.nih.gov/pubmed/21396969
1211,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000304415.1_RM41,smi,
1212,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000320385.2_ASM32038v2,smeg,http://www.ncbi.nlm.nih.gov/pubmed/23409262
1213,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000346065.1_ASM34606v1,smel,http://www.ncbi.nlm.nih.gov/pubmed/23599422
1214,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000747295.1_ASM74729v1,smer,http://www.ncbi.nlm.nih.gov/pubmed/25301650
1215,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000017145.1_ASM1714v1,smd,http://www.ncbi.nlm.nih.gov/pubmed/21304680
1216,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000018545.1_ASM1854v1,rhi,http://www.ncbi.nlm.nih.gov/pubmed/19376903
1217,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000283895.1_ASM28389v1,sfh,http://www.ncbi.nlm.nih.gov/pubmed/22374952
1218,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000265205.2_ASM26520v2,sfd,http://www.ncbi.nlm.nih.gov/pubmed/22843606
1219,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016265.1_ASM1626v1,ara,http://www.ncbi.nlm.nih.gov/pubmed/19251847
1220,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000971565.1_ASM97156v1,atf,
1221,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016285.1_ASM1628v1,avi,http://www.ncbi.nlm.nih.gov/pubmed/19251847
1222,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000192635.1_ASM19263v1,agr,http://www.ncbi.nlm.nih.gov/pubmed/21329740
1223,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000020265.1_ASM2026v1,rec,
1224,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000442435.1_ASM44243v1,rel,
1225,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000698845.1_ASM69884v1,rei,
1226,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000816125.1_ASM81612v1,rep,
1227,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009265.1_ASM926v1,rle,http://www.ncbi.nlm.nih.gov/pubmed/16640791
1228,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021345.1_ASM2134v1,rlt,http://www.ncbi.nlm.nih.gov/pubmed/21304679
1229,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000023185.1_ASM2318v1,rlg,http://www.ncbi.nlm.nih.gov/pubmed/21304718
1230,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000517605.1_ASM51760v1,rlb,
1231,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000520875.1_ASM52087v1,rlu,
1232,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000330885.1_ASM33088v1,rtr,http://www.ncbi.nlm.nih.gov/pubmed/23270491
1233,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000499645.1_IRBG74,rir,http://www.ncbi.nlm.nih.gov/pubmed/24265489
1234,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000577275.1_LPU83,rhl,
1235,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000816845.1_ASM81684v1,rga,
1236,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000731315.1_RG540_Ch_pA,ngg,http://www.ncbi.nlm.nih.gov/pubmed/24948393
1237,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000346595.1_ASM34659v1,laa,http://www.ncbi.nlm.nih.gov/pubmed/23640196
1238,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000829355.1_ASM82935v1,lat,http://www.ncbi.nlm.nih.gov/pubmed/25180586
1239,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000183665.1_ASM18366v1,lso,http://www.ncbi.nlm.nih.gov/pubmed/21552483
1240,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000325745.1_ASM32574v1,lcc,http://www.ncbi.nlm.nih.gov/pubmed/23408754
1241,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000496595.1_ASM49659v1,lar,http://www.ncbi.nlm.nih.gov/pubmed/24200077
1242,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001021085.1_ASM102108v1,lau,http://www.ncbi.nlm.nih.gov/pubmed/26184931
1243,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740415.1_ASM74041v1,bmel,http://www.ncbi.nlm.nih.gov/pubmed/25237024
1244,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000022625.1_ASM2262v1,bmi,
1245,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000192725.1_ASM19272v1,bmz,http://www.ncbi.nlm.nih.gov/pubmed/21478357
1246,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000192885.1_ASM19288v1,bmg,http://www.ncbi.nlm.nih.gov/pubmed/21478357
1247,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000227645.1_ASM22764v1,bmw,http://www.ncbi.nlm.nih.gov/pubmed/23105063
1248,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740355.1_ASM74035v1,bmee,
1249,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000054005.1_ASM5400v1,bmf,http://www.ncbi.nlm.nih.gov/pubmed/16299333
1250,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000008145.1_ASM814v1,bmb,http://www.ncbi.nlm.nih.gov/pubmed/15805518
1251,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000018725.1_ASM1872v1,bmc,http://www.ncbi.nlm.nih.gov/pubmed/18478107
1252,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000238175.1_ASM23817v1,baa,http://www.ncbi.nlm.nih.gov/pubmed/22965076
1253,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740375.1_ASM74037v1,babo,
1254,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740215.1_ASM74021v1,babr,
1255,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740295.1_ASM74029v1,babt,http://www.ncbi.nlm.nih.gov/pubmed/25237024
1256,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740135.1_ASM74013v1,babb,http://www.ncbi.nlm.nih.gov/pubmed/25237024
1257,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740195.1_ASM74019v1,babu,http://www.ncbi.nlm.nih.gov/pubmed/25237024
1258,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740155.1_ASM74015v1,babs,http://www.ncbi.nlm.nih.gov/pubmed/25237024
1259,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740175.1_ASM74017v1,babc,http://www.ncbi.nlm.nih.gov/pubmed/25237024
1260,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000007505.1_ASM750v1,bms,http://www.ncbi.nlm.nih.gov/pubmed/12271122
1261,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000223195.1_ASM22319v1,bsi,http://www.ncbi.nlm.nih.gov/pubmed/22038969
1262,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000600055.1_ASM60005v1,bsf,
1263,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000699025.1_ASM69902v1,bsui,http://www.ncbi.nlm.nih.gov/pubmed/24994794
1264,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000698245.1_ASM69824v1,bsup,http://www.ncbi.nlm.nih.gov/pubmed/24994794
1265,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000698285.1_ASM69828v1,bsuv,http://www.ncbi.nlm.nih.gov/pubmed/24994794
1266,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000698325.1_ASM69832v1,bsuc,
1267,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000018905.1_ASM1890v1,bmt,
1268,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740255.1_ASM74025v1,bsz,
1269,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000236255.1_ASM23625v1,bsv,http://www.ncbi.nlm.nih.gov/pubmed/22275106
1270,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000755105.1_ASM75510v1,bsw,http://www.ncbi.nlm.nih.gov/pubmed/25342680
1271,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000755085.1_ASM75508v1,bsg,http://www.ncbi.nlm.nih.gov/pubmed/25342680
1272,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016845.1_ASM1684v1,bov,
1273,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000018525.1_ASM1852v1,bcs,
1274,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000238195.1_ASM23819v1,bsk,http://www.ncbi.nlm.nih.gov/pubmed/22933762
1275,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000530495.1_Oliveri,bol,
1276,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740335.1_ASM74033v1,bcar,
1277,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000691585.1_ASM69158v1,bcas,http://www.ncbi.nlm.nih.gov/pubmed/25035330
1278,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000022745.1_ASM2274v1,bmr,http://www.ncbi.nlm.nih.gov/pubmed/19653890
1279,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000221005.1_ASM22100v1,bpp,http://www.ncbi.nlm.nih.gov/pubmed/21745361
1280,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740275.1_ASM74027v1,bpv,
1281,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000590795.1_ASM59079v1,bcet,http://www.ncbi.nlm.nih.gov/pubmed/24604638
1282,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000590815.1_ASM59081v1,bcee,
1283,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000742955.1_ASM74295v1,oah,
1284,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000284375.1_ASM28437v1,bju,http://www.ncbi.nlm.nih.gov/pubmed/24710291
1285,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000807315.1_ASM80731v1,bjp,http://www.ncbi.nlm.nih.gov/pubmed/25700406
1286,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000026145.1_ASM2614v1,bra,http://www.ncbi.nlm.nih.gov/pubmed/17540897
1287,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000015165.1_ASM1516v1,bbt,http://www.ncbi.nlm.nih.gov/pubmed/17540897
1288,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000284275.1_ASM28427v1,brs,http://www.ncbi.nlm.nih.gov/pubmed/22452844
1289,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000344805.1_ASM34480v1,aol,http://www.ncbi.nlm.nih.gov/pubmed/23396330
1290,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000013365.1_ASM1336v1,rpb,http://www.ncbi.nlm.nih.gov/pubmed/19020098
1291,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000013745.1_ASM1374v1,rpc,http://www.ncbi.nlm.nih.gov/pubmed/19020098
1292,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000013685.1_ASM1368v1,rpd,http://www.ncbi.nlm.nih.gov/pubmed/19020098
1293,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000014825.1_ASM1482v1,rpe,http://www.ncbi.nlm.nih.gov/pubmed/19020098
1294,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000020445.1_ASM2044v1,rpt,
1295,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000177255.2_ASM17725v2,rpx,
1296,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000013885.1_ASM1388v1,nha,http://www.ncbi.nlm.nih.gov/pubmed/18326675
1297,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000218565.1_ASM21856v1,ocg,http://www.ncbi.nlm.nih.gov/pubmed/21742883
1298,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000218585.1_ASM21858v1,oco,http://www.ncbi.nlm.nih.gov/pubmed/21742883
1299,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000612965.1_PRJEB4971_assembly_1,bhn,
1300,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000612765.1_PRJEB5998_assembly_1,bhs,
1301,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000046685.1_ASM4668v1,bqu,http://www.ncbi.nlm.nih.gov/pubmed/15210978
1302,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000294715.1_ASM29471v1,bqr,http://www.ncbi.nlm.nih.gov/pubmed/23105078
1303,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000015445.1_ASM1544v1,bbk,
1304,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000196435.1_ASM19643v1,btr,http://www.ncbi.nlm.nih.gov/pubmed/18037886
1305,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000689355.1_PRJEB5999_assembly_1,btx,
1306,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000022725.1_ASM2272v1,bgr,http://www.ncbi.nlm.nih.gov/pubmed/19578403
1307,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000253015.1_ASM25301v1,bcd,http://www.ncbi.nlm.nih.gov/pubmed/21347280
1308,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000341355.1_ASM34135v1,baus,http://www.ncbi.nlm.nih.gov/pubmed/23555299
1309,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000341385.1_ASM34138v1,bvn,http://www.ncbi.nlm.nih.gov/pubmed/23555299
1310,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000022685.1_ASM2268v1,mea,http://www.ncbi.nlm.nih.gov/pubmed/19440302
1311,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000083545.1_ASM8354v1,mdi,http://www.ncbi.nlm.nih.gov/pubmed/19440302
1312,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021845.1_ASM2184v1,mch,http://www.ncbi.nlm.nih.gov/pubmed/22887658
1313,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000019725.1_ASM1972v1,mrd,
1314,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000019365.1_ASM1936v1,met,
1315,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000019945.1_ASM1994v1,mpo,
1316,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000022085.1_ASM2208v1,mno,
1317,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000757795.1_ASM75779v1,mor,http://www.ncbi.nlm.nih.gov/pubmed/25211235
1318,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000230975.3_ASM23097v3,hdt,http://www.ncbi.nlm.nih.gov/pubmed/23833140
1319,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000253295.1_ASM25329v1,hmc,
1320,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000503895.1_ASM50389v1,hni,http://www.ncbi.nlm.nih.gov/pubmed/24435868
1321,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000981545.1_Y1,fiy,
1322,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000699475.1_ASM69947v1,hct,
1323,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000831405.1_ASM83140v1,hcc,
1324,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000831425.1_ASM83142v1,hcd,
1325,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000022005.1_ASM2200v1,ccs,http://www.ncbi.nlm.nih.gov/pubmed/20472802
1326,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000019145.1_ASM1914v1,cak,
1327,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092285.1_ASM9228v1,cse,
1328,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000014065.1_ASM1406v1,sit,http://www.ncbi.nlm.nih.gov/pubmed/17526795
1329,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000015985.1_ASM1598v1,rsh,
1330,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016405.1_ASM1640v1,rsq,
1331,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021005.1_ASM2100v1,rsk,http://www.ncbi.nlm.nih.gov/pubmed/19028901
1332,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021865.1_ASM2186v1,rcp,http://www.ncbi.nlm.nih.gov/pubmed/20418398
1333,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000154785.2_ASM15478v2,rli,http://www.ncbi.nlm.nih.gov/pubmed/21693016
1334,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000444995.1_ASM44499v1,pami,http://www.ncbi.nlm.nih.gov/pubmed/24517536
1335,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000223375.1_ASM22337v1,kvl,http://www.ncbi.nlm.nih.gov/pubmed/21994934
1336,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000154745.2_ASM15474v2,pgl,http://www.ncbi.nlm.nih.gov/pubmed/22717884
1337,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000511385.1_ASM51138v1,pgd,
1338,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000155735.2_ASM15573v2,oar,http://www.ncbi.nlm.nih.gov/pubmed/23671678
1339,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001187845.1_ASM118784v1,otm,
1340,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000024245.1_ASM2424v1,zmn,http://www.ncbi.nlm.nih.gov/pubmed/19767433
1341,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000175255.2_ASM17525v2,zmm,http://www.ncbi.nlm.nih.gov/pubmed/21725006
1342,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000277755.1_ASM27775v1,zmb,http://www.ncbi.nlm.nih.gov/pubmed/23045486
1343,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000498655.1_ASM49865v1,zmi,http://www.ncbi.nlm.nih.gov/pubmed/24407627
1344,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000576165.1_ASM57616v1,zmc,
1345,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000576125.1_ASM57612v1,zmr,
1346,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000218875.1_ASM21887v1,zmp,http://www.ncbi.nlm.nih.gov/pubmed/21742897
1347,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000253255.1_ASM25325v1,npp,http://www.ncbi.nlm.nih.gov/pubmed/21685292
1348,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000767465.1_ASM76746v1,npn,
1349,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000803645.1_ASM80364v1,sphk,
1350,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001278035.1_ASM127803v1,sphp,http://www.ncbi.nlm.nih.gov/pubmed/26472829
1351,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000347675.2_ASM34767v2,sphm,http://www.ncbi.nlm.nih.gov/pubmed/23682148
1352,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000764535.1_ASM76453v1,stax,
1353,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000935025.1_ASM93502v1,sphi,
1354,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000512205.2_ASM51220v2,ssan,
1355,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000147835.3_ASM14783v3,sch,
1356,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000283515.1_ASM28351v1,ssy,http://www.ncbi.nlm.nih.gov/pubmed/22207743
1357,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000943805.1_ASM94380v1,syb,
1358,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001077815.1_ASM107781v1,ery,
1359,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001028625.1_ASM102862v1,amx,
1360,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001281485.1_ASM128148v1,aep,http://www.ncbi.nlm.nih.gov/pubmed/26655255
1361,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000311765.1_ASM31176v1,goh,http://www.ncbi.nlm.nih.gov/pubmed/23472221
1362,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000583855.1_ASM58385v1,goy,http://www.ncbi.nlm.nih.gov/pubmed/25267158
1363,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000576185.1_ASM57618v1,gbh,
1364,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000576085.1_ASM57608v1,gbc,
1365,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000576145.1_ASM57614v1,gbs,
1366,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000202835.1_ASM20283v1,amv,
1367,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021325.1_ASM2132v1,gdj,http://www.ncbi.nlm.nih.gov/pubmed/21304715
1368,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000550765.1_ASM55076v1,gxl,http://www.ncbi.nlm.nih.gov/pubmed/24556328
1369,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000010945.1_ASM1094v1,apw,http://www.ncbi.nlm.nih.gov/pubmed/19638423
1370,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000010845.1_ASM1084v1,apf,http://www.ncbi.nlm.nih.gov/pubmed/19638423
1371,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000010865.1_ASM1086v1,apu,http://www.ncbi.nlm.nih.gov/pubmed/19638423
1372,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000010965.1_ASM1096v1,apg,http://www.ncbi.nlm.nih.gov/pubmed/19638423
1373,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000010885.1_ASM1088v1,apq,http://www.ncbi.nlm.nih.gov/pubmed/19638423
1374,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000010905.1_ASM1090v1,apx,http://www.ncbi.nlm.nih.gov/pubmed/19638423
1375,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000010925.1_ASM1092v1,apz,http://www.ncbi.nlm.nih.gov/pubmed/19638423
1376,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000723785.1_AP1,apk,http://www.ncbi.nlm.nih.gov/pubmed/23902333
1377,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000225955.1_ASM22595v1,rrf,http://www.ncbi.nlm.nih.gov/pubmed/22194448
1378,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016185.1_ASM1618v1,rce,http://www.ncbi.nlm.nih.gov/pubmed/20500872
1379,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000513295.1_MGMSRv2,mgy,http://www.ncbi.nlm.nih.gov/pubmed/24625872
1380,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000283655.1_ASM28365v1,ali,http://www.ncbi.nlm.nih.gov/pubmed/22216014
1381,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000237365.1_ASM23736v1,abs,http://www.ncbi.nlm.nih.gov/pubmed/22216014
1382,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000632475.2_ASM63247v2,abq,http://www.ncbi.nlm.nih.gov/pubmed/25059863
1383,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000348745.1_ASM34874v1,man,http://www.ncbi.nlm.nih.gov/pubmed/23190728
1384,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000195085.1_ASM19508v1,pel,http://www.ncbi.nlm.nih.gov/pubmed/21515764
1385,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000299095.1_ASM29909v1,apm,
1386,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000227485.1_ASM22748v1,bsr,http://www.ncbi.nlm.nih.gov/pubmed/22493193
1387,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000321395.1_ASM32139v1,bsl,http://www.ncbi.nlm.nih.gov/pubmed/23409263
1388,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000344745.1_ASM34474v1,bsh,http://www.ncbi.nlm.nih.gov/pubmed/22789474
1389,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000349795.1_ASM34979v1,bsy,http://www.ncbi.nlm.nih.gov/pubmed/25103757
1390,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000699525.1_ASM69952v1,bsut,http://www.ncbi.nlm.nih.gov/pubmed/24994804
1391,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000699465.1_ASM69946v1,bsul,http://www.ncbi.nlm.nih.gov/pubmed/24994804
1392,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000706705.1_ASM70670v1,bsus,
1393,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000146565.1_ASM14656v1,bss,http://www.ncbi.nlm.nih.gov/pubmed/21527469
1394,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000227465.1_ASM22746v1,bst,http://www.ncbi.nlm.nih.gov/pubmed/22493193
1395,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000209795.2_ASM20979v2,bso,http://www.ncbi.nlm.nih.gov/pubmed/20398357
1396,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000186745.1_ASM18674v1,bsn,http://www.ncbi.nlm.nih.gov/pubmed/21317323
1397,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000293765.1_ASM29376v1,bsq,http://www.ncbi.nlm.nih.gov/pubmed/23105055
1398,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000338735.1_ASM33873v1,bsx,http://www.ncbi.nlm.nih.gov/pubmed/23558530
1399,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000497485.1_ASM49748v1,bsp,http://www.ncbi.nlm.nih.gov/pubmed/24356846
